word,topic,subtopic,subsubtopic,CEFR_level,word_class,link
crest,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/crest_1
cross-current,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cross-current
crown,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/crown_1
culvert,The natural world,Geography,rivers_and_lakes,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/culvert
current,The natural world,Geography,rivers_and_lakes,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/current_2
dale,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dale_1
dam,The natural world,Geography,rivers_and_lakes,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dam_1
dell,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dell
delta,The natural world,Geography,rivers_and_lakes,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/delta_1
deposit,The natural world,Geography,rivers_and_lakes,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/deposit_1
deposit,The natural world,Geography,rivers_and_lakes,c2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/deposit_2
desert,The natural world,Geography,other_geographic_features,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/desert_1
desolate,The natural world,Geography,describing_geographic_regions,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/desolate_1
dike,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dike
dip,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dip_2
district,The natural world,Geography,other_geographic_features,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/district
dock,The natural world,Geography,coastlines_and_the_sea,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dock_1
downriver,The natural world,Geography,rivers_and_lakes,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/downriver
downstate,The natural world,Geography,describing_geographic_regions,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/downstate_1
downstate,The natural world,Geography,describing_geographic_regions,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/downstate_2
downstream,The natural world,Geography,rivers_and_lakes,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/downstream_1
downstream,The natural world,Geography,rivers_and_lakes,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/downstream_2
driftwood,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/driftwood
drumlin,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/drumlin
dry,The natural world,Geography,describing_geographic_regions,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/dry_1
dune,The natural world,Geography,coastlines_and_the_sea,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dune
dyke,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/dyke
east,The natural world,Geography,describing_geographic_regions,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/east_1
east,The natural world,Geography,describing_geographic_regions,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/east_2
eastern,The natural world,Geography,describing_geographic_regions,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/eastern
eddy,The natural world,Geography,rivers_and_lakes,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/eddy_1
equator,The natural world,Geography,other_geographic_features,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/equator
equatorial,The natural world,Geography,describing_geographic_regions,c2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/equatorial
erode,The natural world,Geography,describing_geographic_regions,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/erode
erosion,The natural world,Geography,describing_geographic_regions,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/erosion
esplanade,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/esplanade
estuary,The natural world,Geography,rivers_and_lakes,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/estuary
Europe,The natural world,Geography,countries_and_continents,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/europe
farmland,The natural world,Geography,other_geographic_features,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/farmland
fault,The natural world,Geography,other_geographic_features,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/fault_1
fell,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/fell_1
fertile,The natural world,Geography,describing_geographic_regions,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/fertile
fiord,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/fiord
firth,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/firth
fjord,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/fjord
flank,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/flank_1
flat,The natural world,Geography,describing_geographic_regions,a2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/flat_2
flood,The natural world,Geography,rivers_and_lakes,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/flood_2
floodgate,The natural world,Geography,rivers_and_lakes,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/floodgate
floodplain,The natural world,Geography,other_geographic_features,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/floodplain
flood tide,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/flood-tide
flow,The natural world,Geography,coastlines_and_the_sea,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/flow_1
foothill,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/foothill
ford,The natural world,Geography,rivers_and_lakes,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ford_1
foreshore,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/foreshore
forest,The natural world,Geography,other_geographic_features,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/forest
fork,The natural world,Geography,rivers_and_lakes,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/fork_1
formation,The natural world,Geography,mountains_and_valleys,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/formation
freshwater,The natural world,Geography,rivers_and_lakes,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/freshwater
geographer,The natural world,Geography,describing_geographic_regions,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/geographer
geographical,The natural world,Geography,describing_geographic_regions,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/geographical
geography,The natural world,Geography,countries_and_continents,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/geography
geology,The natural world,Geography,mountains_and_valleys,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/geology
glacial,The natural world,Geography,mountains_and_valleys,c2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/glacial
glacier,The natural world,Geography,mountains_and_valleys,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/glacier
glade,The natural world,Geography,other_geographic_features,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/glade
gorge,The natural world,Geography,mountains_and_valleys,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/gorge_1
gradient,The natural world,Geography,mountains_and_valleys,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/gradient
grassland,The natural world,Geography,other_geographic_features,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/grassland
ground,The natural world,Geography,other_geographic_features,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/ground_1
groyne,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/groyne
gulch,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/gulch
gulf,The natural world,Geography,coastlines_and_the_sea,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/gulf
hanging valley,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/hanging-valley
head,The natural world,Geography,rivers_and_lakes,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/head_1
headland,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/headland
headwaters,The natural world,Geography,rivers_and_lakes,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/headwaters
heath,The natural world,Geography,other_geographic_features,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/heath
hemisphere,The natural world,Geography,other_geographic_features,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/hemisphere
highland,The natural world,Geography,describing_geographic_regions,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/highland_1
highland,The natural world,Geography,mountains_and_valleys,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/highland_2
high seas,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/the-high-seas
high tide,The natural world,Geography,coastlines_and_the_sea,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/high-tide
high water,The natural world,Geography,coastlines_and_the_sea,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/high-water
hill,The natural world,Geography,mountains_and_valleys,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/hill
hillock,The natural world,Geography,mountains_and_valleys,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/hillock
hillside,The natural world,Geography,mountains_and_valleys,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/hillside
hilltop,The natural world,Geography,mountains_and_valleys,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/hilltop
hilly,The natural world,Geography,describing_geographic_regions,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/hilly
hinterland,The natural world,Geography,describing_geographic_regions,c2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/hinterland
